PROJECT,SAMPLE_ID,STATION,SAMPLE_DATE,TAXON,ABUNDANCE,SST
cpr,135_41,BRSY,2011-12-11T23:27:06,Coscinodiscus spp. > 80 µm,0.6667,22.54
cpr,135_41,BRSY,2011-12-11T23:27:06,Thalassiosira spp. 10-20 µm,3.3333,22.54
cpr,135_41,BRSY,2011-12-11T23:27:06,Tripos carriensis,0.6667,22.54
cpr,135_41,BRSY,2011-12-11T23:27:06,Tripos contortus,0.6667,22.54
cpr,135_41,BRSY,2011-12-11T23:27:06,Tripos hexacanthus,3.3333,22.54
cpr,135_41,BRSY,2011-12-11T23:27:06,Tripos macroceros,0.6667,22.54
cpr,135_41,BRSY,2011-12-11T23:27:06,Tripos vultur,0.6667,22.54
cpr,135_45,BRSY,2011-12-12T00:59:39,Climacodium frauenfeldianum,10,22.28
cpr,135_45,BRSY,2011-12-12T00:59:39,Coscinodiscus spp. > 80 µm,0.6667,22.28
cpr,135_45,BRSY,2011-12-12T00:59:39,Tripos vultur,0.6667,22.28
cpr,135_5,BRSY,2011-12-11T09:34:07,Climacodium frauenfeldianum,3.3333,24.49
cpr,135_5,BRSY,2011-12-11T09:34:07,Coscinodiscus spp. > 80 µm,0.6667,24.49
cpr,135_5,BRSY,2011-12-11T09:34:07,Tripos axialis,0.6667,24.49
cpr,135_5,BRSY,2011-12-11T09:34:07,Tripos carriensis,0.6667,24.49
cpr,135_5,BRSY,2011-12-11T09:34:07,Tripos macroceros,0.6667,24.49
cpr,135_5,BRSY,2011-12-11T09:34:07,Tripos trichoceros,0.6667,24.49
cpr,135_5,BRSY,2011-12-11T09:34:07,Tripos vultur,0.6667,24.49
cpr,135_9,BRSY,2011-12-11T11:06:41,Coscinodiscus spp. > 80 µm,0.6667,24.03
cpr,135_9,BRSY,2011-12-11T11:06:41,Tripos carriensis,0.6667,24.03
cpr,135_9,BRSY,2011-12-11T11:06:41,Tripos lunula,0.6667,24.03
cpr,135_9,BRSY,2011-12-11T11:06:41,Tripos vultur,0.6667,24.03
cpr,136_1,SYME,2011-12-14T21:19:40,Pseudo-nitzschia delicatissima complex <=3 µm,20,17.69
cpr,136_1,SYME,2011-12-14T21:19:40,Thalassiosira spp. 10-20 µm,3.3333,17.69
cpr,136_1,SYME,2011-12-14T21:19:40,Tripos macroceros,3.3333,17.69
cpr,136_13,SYME,2011-12-15T00:23:38,Thalassiosira spp. 10-20 µm,3.3333,17.09
cpr,136_13,SYME,2011-12-15T00:23:38,Tripos carriensis,3.3333,17.09
cpr,136_13,SYME,2011-12-15T00:23:38,Tripos vultur,10,17.09
cpr,136_17,SYME,2011-12-15T01:24:58,Tripos vultur,3.3333,17.06
cpr,136_21,SYME,2011-12-15T02:26:18,Tripos carriensis,3.3333,17.18
cpr,136_29,SYME,2011-12-15T04:28:57,Tripos carriensis,0.6667,17.07
cpr,136_29,SYME,2011-12-15T04:28:57,Tripos lunula,0.6667,17.07
cpr,136_33,SYME,2011-12-15T05:30:16,Coscinodiscus spp. > 80 µm,0.6667,16.2
cpr,136_33,SYME,2011-12-15T05:30:16,Tripos lunula,0.6667,16.2
cpr,136_33,SYME,2011-12-15T05:30:16,Tripos muelleri,6.6667,16.2
cpr,136_37,SYME,2011-12-15T06:31:36,Thalassiosira spp. 10-20 µm,3.3333,16.87
cpr,136_37,SYME,2011-12-15T06:31:36,Tripos muelleri,0.6667,16.87
cpr,136_37,SYME,2011-12-15T06:31:36,Tripos trichoceros,0.6667,16.87
cpr,136_5,SYME,2011-12-14T22:20:59,Pseudo-nitzschia delicatissima complex <=3 µm,6.6667,17.84
cpr,136_5,SYME,2011-12-14T22:20:59,Thalassiosira spp. 10-20 µm,6.6667,17.84
cpr,136_9,SYME,2011-12-14T23:22:19,Thalassiosira spp. 10-20 µm,6.6667,17.06
cpr,136_9,SYME,2011-12-14T23:22:19,Thalassiosira spp. 20-40 µm,3.3333,17.06
cpr,136_9,SYME,2011-12-14T23:22:19,Tripos fusus,6.6667,17.06
cpr,136_9,SYME,2011-12-14T23:22:19,Tripos macroceros,3.3333,17.06
cpr,136_9,SYME,2011-12-14T23:22:19,Tripos vultur,3.3333,17.06
cpr,13_1,SYME,2009-12-15T09:18:39,Climacodium frauenfeldianum,10,21.44
cpr,13_13,SYME,2009-12-15T11:58:10,Climacodium frauenfeldianum,6.6667,21.05
cpr,13_37,SYME,2009-12-15T17:17:13,Climacodium frauenfeldianum,3.3333,20.63
cpr,13_37,SYME,2009-12-15T17:17:13,Tripos vultur,13.3333,20.63
cpr,13_41,SYME,2009-12-15T18:10:24,Climacodium frauenfeldianum,3.3333,19.45
cpr,13_41,SYME,2009-12-15T18:10:24,Noctiluca scintillans,3.3333,19.45
cpr,13_45,SYME,2009-12-15T19:03:35,Noctiluca scintillans,6.6667,18.73
cpr,13_49,SYME,2009-12-15T19:56:45,Climacodium frauenfeldianum,70,18.04
cpr,13_49,SYME,2009-12-15T19:56:45,Tripos vultur,3.3333,18.04
cpr,13_5,SYME,2009-12-15T10:11:49,Coscinodiscus spp. > 80 µm,3.3333,21.64
cpr,13_53,SYME,2009-12-15T20:49:56,Climacodium frauenfeldianum,60,18.08
cpr,13_53,SYME,2009-12-15T20:49:56,Tripos vultur,3.3333,18.08
cpr,13_57,SYME,2009-12-15T21:43:06,Climacodium frauenfeldianum,20,17.73
cpr,13_61,SYME,2009-12-15T22:36:17,Climacodium frauenfeldianum,10,17.5
cpr,13_61,SYME,2009-12-15T22:36:17,Tripos vultur,0.6667,17.5
cpr,13_65,SYME,2009-12-15T23:29:27,Climacodium frauenfeldianum,10,17.54
cpr,13_69,SYME,2009-12-16T00:22:38,Climacodium frauenfeldianum,23.3333,17.14
cpr,13_73,SYME,2009-12-16T01:15:48,Climacodium frauenfeldianum,13.3333,16.87
cpr,13_73,SYME,2009-12-16T01:15:48,Tripos furca,13.3333,16.87
cpr,13_77,SYME,2009-12-16T02:08:59,Climacodium frauenfeldianum,10,16.58
cpr,13_77,SYME,2009-12-16T02:08:59,Tripos furca,6.6667,16.58
cpr,13_77,SYME,2009-12-16T02:08:59,Tripos vultur,10,16.58
cpr,13_9,SYME,2009-12-15T11:05:00,Climacodium frauenfeldianum,13.3333,21.16
cpr,144_1,HOAN,2007-12-19T06:51:00,Corethron spp.,3.3333,5.44
cpr,144_1,HOAN,2007-12-19T06:51:00,Coscinodiscus spp. > 80 µm,13.3333,5.44
cpr,144_1,HOAN,2007-12-19T06:51:00,Thalassiothrix antarctica,93.3333,5.44
cpr,144_10,HOAN,2007-12-19T10:27:00,Corethron spp.,10,5.04
cpr,144_10,HOAN,2007-12-19T10:27:00,Thalassiothrix antarctica,70,5.04
cpr,144_11,HOAN,2007-12-19T10:49:00,Corethron spp.,13.3333,4.79
cpr,144_11,HOAN,2007-12-19T10:49:00,Thalassiothrix antarctica,53.3333,4.79
cpr,144_12,HOAN,2007-12-19T11:10:00,Corethron spp.,3.3333,4.77
cpr,144_12,HOAN,2007-12-19T11:10:00,Thalassiothrix antarctica,40,4.77
cpr,144_13,HOAN,2007-12-19T11:32:00,Corethron spp.,13.3333,4.79
cpr,144_13,HOAN,2007-12-19T11:32:00,Thalassiothrix antarctica,23.3333,4.79
cpr,144_14,HOAN,2007-12-19T11:54:00,Corethron spp.,3.3333,4.79
cpr,144_14,HOAN,2007-12-19T11:54:00,Thalassiothrix antarctica,30,4.79
cpr,144_15,HOAN,2007-12-19T12:16:00,Thalassiothrix antarctica,30,4.84
cpr,144_16,HOAN,2007-12-19T12:37:00,Corethron spp.,6.6667,4.74
cpr,144_16,HOAN,2007-12-19T12:37:00,Thalassiothrix antarctica,20,4.74
cpr,144_17,HOAN,2007-12-19T12:58:00,Corethron spp.,6.6667,4.71
cpr,144_17,HOAN,2007-12-19T12:58:00,Thalassiothrix antarctica,23.3333,4.71
cpr,144_18,HOAN,2007-12-19T13:20:00,Thalassiothrix antarctica,80,4.65
cpr,144_19,HOAN,2007-12-19T13:41:00,Corethron spp.,6.6667,4.64
cpr,144_19,HOAN,2007-12-19T13:41:00,Thalassiothrix antarctica,33.3333,4.64
cpr,144_2,HOAN,2007-12-19T07:19:00,Asteromphalus hookeri,3.3333,5.63
cpr,144_2,HOAN,2007-12-19T07:19:00,Chaetoceros dichaetus,10,5.63
cpr,144_2,HOAN,2007-12-19T07:19:00,Corethron spp.,6.6667,5.63
cpr,144_2,HOAN,2007-12-19T07:19:00,Coscinodiscus spp. > 80 µm,6.6667,5.63
cpr,144_2,HOAN,2007-12-19T07:19:00,Thalassiothrix antarctica,106.6667,5.63
cpr,144_20,HOAN,2007-12-19T14:02:00,Chaetoceros dichaetus,3.3333,4.64
cpr,144_20,HOAN,2007-12-19T14:02:00,Corethron spp.,3.3333,4.64
cpr,144_20,HOAN,2007-12-19T14:02:00,Thalassiothrix antarctica,60,4.64
cpr,144_21,HOAN,2007-12-19T14:24:00,Corethron spp.,6.6667,4.55
cpr,144_21,HOAN,2007-12-19T14:24:00,Thalassiothrix antarctica,60,4.55
cpr,144_22,HOAN,2007-12-19T14:45:00,Chaetoceros dichaetus,6.6667,4.49
cpr,144_22,HOAN,2007-12-19T14:45:00,Corethron spp.,3.3333,4.49
cpr,144_22,HOAN,2007-12-19T14:45:00,Thalassiothrix antarctica,53.3333,4.49
cpr,144_23,HOAN,2007-12-19T15:06:00,Chaetoceros dichaetus,10,4.48
cpr,144_23,HOAN,2007-12-19T15:06:00,Corethron spp.,13.3333,4.48
cpr,144_23,HOAN,2007-12-19T15:06:00,Thalassiothrix antarctica,30,4.48
cpr,144_24,HOAN,2007-12-19T15:27:00,Asteromphalus hookeri,3.3333,4.49
cpr,144_24,HOAN,2007-12-19T15:27:00,Corethron spp.,3.3333,4.49
cpr,144_24,HOAN,2007-12-19T15:27:00,Thalassionema nitzschioides,3.3333,4.49
cpr,144_24,HOAN,2007-12-19T15:27:00,Thalassiothrix antarctica,33.3333,4.49
cpr,144_25,HOAN,2007-12-19T15:49:00,Asteromphalus hookeri,6.6667,4.53
cpr,144_25,HOAN,2007-12-19T15:49:00,Thalassiothrix antarctica,40,4.53
cpr,144_26,HOAN,2007-12-19T16:10:00,Corethron spp.,6.6667,4.53
cpr,144_26,HOAN,2007-12-19T16:10:00,Thalassiothrix antarctica,46.6667,4.53
cpr,144_26,HOAN,2007-12-19T16:10:00,Tripos muelleri,3.3333,4.53
cpr,144_27,HOAN,2007-12-19T16:32:00,Asteromphalus hookeri,3.3333,4.66
cpr,144_27,HOAN,2007-12-19T16:32:00,Chaetoceros dichaetus,6.6667,4.66
cpr,144_27,HOAN,2007-12-19T16:32:00,Thalassiothrix antarctica,40,4.66
cpr,144_28,HOAN,2007-12-19T16:58:00,Chaetoceros dichaetus,3.3333,4.59
cpr,144_28,HOAN,2007-12-19T16:58:00,Corethron spp.,3.3333,4.59
cpr,144_28,HOAN,2007-12-19T16:58:00,Coscinodiscus spp. > 80 µm,3.3333,4.59
cpr,144_28,HOAN,2007-12-19T16:58:00,Thalassiothrix antarctica,53.3333,4.59
cpr,144_28,HOAN,2007-12-19T16:58:00,Tripos muelleri,3.3333,4.59
cpr,144_29,HOAN,2007-12-19T17:20:00,Thalassiothrix antarctica,40,4.55
cpr,144_3,HOAN,2007-12-19T07:51:00,Corethron spp.,10,5.53
cpr,144_3,HOAN,2007-12-19T07:51:00,Coscinodiscus spp. > 80 µm,10,5.53
cpr,144_3,HOAN,2007-12-19T07:51:00,Thalassiothrix antarctica,70,5.53
cpr,144_30,HOAN,2007-12-19T17:41:00,Corethron spp.,3.3333,4.36
cpr,144_30,HOAN,2007-12-19T17:41:00,Thalassiothrix antarctica,20,4.36
cpr,144_31,HOAN,2007-12-19T18:03:00,Thalassiothrix antarctica,33.3333,4.3
cpr,144_32,HOAN,2007-12-19T18:25:00,Thalassiothrix antarctica,30,4.3
cpr,144_33,HOAN,2007-12-19T18:47:00,Corethron spp.,6.6667,4.26
cpr,144_33,HOAN,2007-12-19T18:47:00,Coscinodiscus spp. > 80 µm,3.3333,4.26
cpr,144_33,HOAN,2007-12-19T18:47:00,Thalassiothrix antarctica,93.3333,4.26
cpr,144_34,HOAN,2007-12-19T19:09:00,Corethron spp.,3.3333,4.23
cpr,144_34,HOAN,2007-12-19T19:09:00,Thalassiothrix antarctica,70,4.23
cpr,144_35,HOAN,2007-12-19T19:31:00,Corethron spp.,6.6667,4.26
cpr,144_35,HOAN,2007-12-19T19:31:00,Thalassiothrix antarctica,106.6667,4.26
cpr,144_36,HOAN,2007-12-19T19:52:00,Corethron spp.,3.3333,4.24
cpr,144_36,HOAN,2007-12-19T19:52:00,Coscinodiscus spp. > 80 µm,3.3333,4.24
cpr,144_36,HOAN,2007-12-19T19:52:00,Thalassiothrix antarctica,70,4.24
cpr,144_37,HOAN,2007-12-19T20:14:00,Corethron spp.,3.3333,4.2
cpr,144_37,HOAN,2007-12-19T20:14:00,Thalassiothrix antarctica,200,4.2
cpr,144_38,HOAN,2007-12-19T20:35:00,Chaetoceros dichaetus,3.3333,4.2
cpr,144_38,HOAN,2007-12-19T20:35:00,Coscinodiscus spp. > 80 µm,3.3333,4.2
cpr,144_38,HOAN,2007-12-19T20:35:00,Thalassiothrix antarctica,53.3333,4.2
cpr,144_39,HOAN,2007-12-19T20:57:00,Corethron spp.,6.6667,4.36
cpr,144_39,HOAN,2007-12-19T20:57:00,Thalassiothrix antarctica,60,4.36
cpr,144_4,HOAN,2007-12-19T08:13:00,Corethron spp.,6.6667,5.56
cpr,144_4,HOAN,2007-12-19T08:13:00,Thalassiothrix antarctica,93.3333,5.56
cpr,144_40,HOAN,2007-12-19T21:18:00,Corethron spp.,3.3333,4.34
cpr,144_40,HOAN,2007-12-19T21:18:00,Thalassiothrix antarctica,53.3333,4.34
cpr,144_41,HOAN,2007-12-19T21:39:00,Thalassiothrix antarctica,40,4.27
cpr,144_42,HOAN,2007-12-19T22:01:00,Chaetoceros dichaetus,3.3333,4.12
cpr,144_42,HOAN,2007-12-19T22:01:00,Corethron spp.,13.3333,4.12
cpr,144_42,HOAN,2007-12-19T22:01:00,Thalassiothrix antarctica,70,4.12
cpr,144_43,HOAN,2007-12-19T22:22:00,Chaetoceros dichaetus,3.3333,4.12
cpr,144_43,HOAN,2007-12-19T22:22:00,Corethron spp.,6.6667,4.12
cpr,144_43,HOAN,2007-12-19T22:22:00,Thalassiothrix antarctica,33.3333,4.12
cpr,144_44,HOAN,2007-12-19T22:43:00,Corethron spp.,3.3333,4.13
cpr,144_44,HOAN,2007-12-19T22:43:00,Thalassiothrix antarctica,30,4.13
cpr,144_45,HOAN,2007-12-19T23:04:00,Thalassiothrix antarctica,23.3333,3.99
cpr,144_46,HOAN,2007-12-19T23:25:00,Thalassiothrix antarctica,70,3.87
cpr,144_47,HOAN,2007-12-19T23:46:00,Thalassiothrix antarctica,33.3333,3.62
cpr,144_47,HOAN,2007-12-19T23:46:00,Trichotoxon reinboldii,6.6667,3.62
cpr,144_48,HOAN,2007-12-20T00:07:00,Thalassiothrix antarctica,40,3.76
cpr,144_49,HOAN,2007-12-20T00:28:00,Corethron spp.,3.3333,3.76
cpr,144_49,HOAN,2007-12-20T00:28:00,Coscinodiscus spp. > 80 µm,3.3333,3.76
cpr,144_49,HOAN,2007-12-20T00:28:00,Thalassiothrix antarctica,20,3.76
cpr,144_49,HOAN,2007-12-20T00:28:00,Trichotoxon reinboldii,10,3.76
cpr,144_5,HOAN,2007-12-19T08:35:00,Corethron spp.,6.6667,5.61
cpr,144_5,HOAN,2007-12-19T08:35:00,Coscinodiscus spp. > 80 µm,6.6667,5.61
cpr,144_5,HOAN,2007-12-19T08:35:00,Thalassiothrix antarctica,106.6667,5.61
cpr,144_50,HOAN,2007-12-20T00:49:00,Thalassiothrix antarctica,13.3333,3.83
cpr,144_50,HOAN,2007-12-20T00:49:00,Trichotoxon reinboldii,3.3333,3.83
cpr,144_51,HOAN,2007-12-20T01:10:00,Thalassiothrix antarctica,23.3333,3.89
cpr,144_52,HOAN,2007-12-20T01:31:00,Corethron spp.,3.3333,3.97
cpr,144_52,HOAN,2007-12-20T01:31:00,Thalassiothrix antarctica,30,3.97
cpr,144_53,HOAN,2007-12-20T01:53:00,Thalassiothrix antarctica,6.6667,4
cpr,144_54,HOAN,2007-12-20T02:14:00,Thalassiothrix antarctica,23.3333,3.98
cpr,144_55,HOAN,2007-12-20T02:35:00,Corethron spp.,3.3333,4.07
cpr,144_55,HOAN,2007-12-20T02:35:00,Thalassiothrix antarctica,10,4.07
cpr,144_56,HOAN,2007-12-20T02:56:00,Corethron spp.,3.3333,4.02
cpr,144_56,HOAN,2007-12-20T02:56:00,Thalassiothrix antarctica,13.3333,4.02
cpr,144_57,HOAN,2007-12-20T03:17:00,Corethron spp.,3.3333,4.1
cpr,144_57,HOAN,2007-12-20T03:17:00,Thalassiothrix antarctica,23.3333,4.1
cpr,144_58,HOAN,2007-12-20T03:39:00,Thalassiothrix antarctica,13.3333,4.11
cpr,144_58,HOAN,2007-12-20T03:39:00,Trichotoxon reinboldii,6.6667,4.11
cpr,144_59,HOAN,2007-12-20T04:00:00,Thalassiothrix antarctica,13.3333,4.1
cpr,144_59,HOAN,2007-12-20T04:00:00,Trichotoxon reinboldii,6.6667,4.1
cpr,144_6,HOAN,2007-12-19T08:58:00,Corethron spp.,20,5.49
cpr,144_6,HOAN,2007-12-19T08:58:00,Thalassiothrix antarctica,70,5.49
cpr,144_6,HOAN,2007-12-19T08:58:00,Tripos muelleri,3.3333,5.49
cpr,144_60,HOAN,2007-12-20T04:21:00,Dictyocha speculum,3.3333,3.98
cpr,144_60,HOAN,2007-12-20T04:21:00,Thalassiothrix antarctica,13.3333,3.98
cpr,144_60,HOAN,2007-12-20T04:21:00,Trichotoxon reinboldii,10,3.98
cpr,144_61,HOAN,2007-12-20T04:42:00,Chaetoceros dichaetus,3.3333,3.98
cpr,144_61,HOAN,2007-12-20T04:42:00,Thalassiothrix antarctica,13.3333,3.98
cpr,144_61,HOAN,2007-12-20T04:42:00,Trichotoxon reinboldii,6.6667,3.98
cpr,144_62,HOAN,2007-12-20T05:03:00,Thalassiothrix antarctica,10,3.83
cpr,144_62,HOAN,2007-12-20T05:03:00,Trichotoxon reinboldii,3.3333,3.83
cpr,144_63,HOAN,2007-12-20T05:25:00,Thalassiothrix antarctica,20,3.67
cpr,144_64,HOAN,2007-12-20T05:56:00,Corethron spp.,3.3333,3.58
cpr,144_64,HOAN,2007-12-20T05:56:00,Thalassiothrix antarctica,13.3333,3.58
cpr,144_64,HOAN,2007-12-20T05:56:00,Trichotoxon reinboldii,3.3333,3.58
cpr,144_65,HOAN,2007-12-20T06:17:00,Corethron spp.,6.6667,3.51
cpr,144_65,HOAN,2007-12-20T06:17:00,Thalassiothrix antarctica,20,3.51
cpr,144_66,HOAN,2007-12-20T06:38:00,Corethron pennatum,6.6667,3.49
cpr,144_66,HOAN,2007-12-20T06:38:00,Thalassiothrix antarctica,6.6667,3.49
cpr,144_66,HOAN,2007-12-20T06:38:00,Trichotoxon reinboldii,6.6667,3.49
cpr,144_67,HOAN,2007-12-20T06:59:00,Corethron spp.,3.3333,3.51
cpr,144_67,HOAN,2007-12-20T06:59:00,Thalassiothrix antarctica,23.3333,3.51
cpr,144_68,HOAN,2007-12-20T07:20:00,Coscinodiscus spp. > 80 µm,3.3333,3.47
cpr,144_68,HOAN,2007-12-20T07:20:00,Pleurosigma spp. < 150 µm,3.3333,3.47
cpr,144_68,HOAN,2007-12-20T07:20:00,Thalassiothrix antarctica,20,3.47
cpr,144_69,HOAN,2007-12-20T07:40:00,Corethron pennatum,3.3333,3.32
cpr,144_69,HOAN,2007-12-20T07:40:00,Thalassiothrix antarctica,6.6667,3.32
cpr,144_7,HOAN,2007-12-19T09:20:00,Corethron spp.,6.6667,5.42
cpr,144_7,HOAN,2007-12-19T09:20:00,Thalassiothrix antarctica,53.3333,5.42
cpr,144_70,HOAN,2007-12-20T08:01:00,Thalassiothrix antarctica,3.3333,3.28
cpr,144_71,HOAN,2007-12-20T08:22:00,Thalassiothrix antarctica,3.3333,3.45
cpr,144_72,HOAN,2007-12-20T08:43:00,Thalassiothrix antarctica,3.3333,3.52
cpr,144_73,HOAN,2007-12-20T09:05:00,Thalassiothrix antarctica,3.3333,3.52
cpr,144_74,HOAN,2007-12-20T09:36:00,Corethron spp.,3.3333,3.48
cpr,144_74,HOAN,2007-12-20T09:36:00,Dictyocha speculum,3.3333,3.48
cpr,144_74,HOAN,2007-12-20T09:36:00,Thalassiothrix antarctica,3.3333,3.48
cpr,144_74,HOAN,2007-12-20T09:36:00,Trichotoxon reinboldii,3.3333,3.48
cpr,144_75,HOAN,2007-12-20T10:09:00,Corethron spp.,3.3333,3.5
cpr,144_75,HOAN,2007-12-20T10:09:00,Thalassiothrix antarctica,3.3333,3.5
cpr,144_76,HOAN,2007-12-20T10:42:00,Thalassiothrix antarctica,6.6667,3.46
cpr,144_77,HOAN,2007-12-20T11:15:00,Corethron spp.,13.3333,3.3
cpr,144_77,HOAN,2007-12-20T11:15:00,Coscinodiscus spp. > 80 µm,3.3333,3.3
cpr,144_77,HOAN,2007-12-20T11:15:00,Thalassiothrix antarctica,13.3333,3.3
cpr,144_78,HOAN,2007-12-20T11:48:00,Corethron spp.,3.3333,3.21
cpr,144_78,HOAN,2007-12-20T11:48:00,Thalassiothrix antarctica,3.3333,3.21
cpr,144_79,HOAN,2007-12-20T12:20:00,Corethron spp.,3.3333,3.21
cpr,144_79,HOAN,2007-12-20T12:20:00,Thalassiothrix antarctica,30,3.21
cpr,144_8,HOAN,2007-12-19T09:42:00,Coscinodiscus spp. > 80 µm,3.3333,5.42
cpr,144_8,HOAN,2007-12-19T09:42:00,Thalassiothrix antarctica,60,5.42
cpr,144_8,HOAN,2007-12-19T09:42:00,Tripos muelleri,3.3333,5.42
cpr,144_80,HOAN,2007-12-20T12:53:00,Corethron spp.,3.3333,3.12
cpr,144_80,HOAN,2007-12-20T12:53:00,Coscinodiscus spp. > 80 µm,3.3333,3.12
cpr,144_80,HOAN,2007-12-20T12:53:00,Thalassiothrix antarctica,10,3.12
cpr,144_81,HOAN,2007-12-20T13:26:00,Thalassiothrix antarctica,10,3.02
cpr,144_81,HOAN,2007-12-20T13:26:00,Trichotoxon reinboldii,3.3333,3.02
cpr,144_82,HOAN,2007-12-20T13:59:00,Corethron spp.,3.3333,2.84
cpr,144_82,HOAN,2007-12-20T13:59:00,Thalassiothrix antarctica,10,2.84
cpr,144_83,HOAN,2007-12-20T14:33:00,Thalassiothrix antarctica,3.3333,2.73
cpr,144_84,HOAN,2007-12-20T15:07:00,Thalassiothrix antarctica,6.6667,2.66
cpr,144_85,HOAN,2007-12-20T15:41:00,Dictyocha speculum,6.6667,2.66
cpr,144_85,HOAN,2007-12-20T15:41:00,Thalassiothrix antarctica,6.6667,2.66
cpr,144_86,HOAN,2007-12-20T16:15:00,Corethron spp.,3.3333,2.53
cpr,144_86,HOAN,2007-12-20T16:15:00,Thalassiothrix antarctica,3.3333,2.53
cpr,144_87,HOAN,2007-12-20T16:49:00,Coscinodiscus spp. > 80 µm,3.3333,2.37
cpr,144_87,HOAN,2007-12-20T16:49:00,Thalassiothrix antarctica,3.3333,2.37
cpr,144_9,HOAN,2007-12-19T10:04:00,Corethron spp.,10,5.25
cpr,144_9,HOAN,2007-12-19T10:04:00,Coscinodiscus spp. > 80 µm,3.3333,5.25
cpr,144_9,HOAN,2007-12-19T10:04:00,Thalassiothrix antarctica,80,5.25
cpr,145_1,HOAN,2007-12-20T18:00:00,Corethron spp.,3.3333,2.35
cpr,145_1,HOAN,2007-12-20T18:00:00,Thalassiothrix antarctica,13.3333,2.35
cpr,145_10,HOAN,2007-12-20T21:30:00,Dictyocha speculum,10,2.13
cpr,145_10,HOAN,2007-12-20T21:30:00,Pleurosigma spp. < 150 µm,3.3333,2.13
cpr,145_10,HOAN,2007-12-20T21:30:00,Thalassiothrix antarctica,30,2.13
cpr,145_10,HOAN,2007-12-20T21:30:00,Trichotoxon reinboldii,6.6667,2.13
cpr,145_11,HOAN,2007-12-20T21:55:00,Dictyocha speculum,3.3333,2.08
cpr,145_11,HOAN,2007-12-20T21:55:00,Thalassiothrix antarctica,30,2.08
cpr,145_12,HOAN,2007-12-20T22:20:00,Corethron spp.,6.6667,2.03
cpr,145_12,HOAN,2007-12-20T22:20:00,Dictyocha speculum,3.3333,2.03
cpr,145_12,HOAN,2007-12-20T22:20:00,Thalassiothrix antarctica,33.3333,2.03
cpr,145_12,HOAN,2007-12-20T22:20:00,Trichotoxon reinboldii,6.6667,2.03
cpr,145_13,HOAN,2007-12-20T22:43:00,Corethron spp.,3.3333,1.82
cpr,145_13,HOAN,2007-12-20T22:43:00,Proboscia inermis,3.3333,1.82
cpr,145_13,HOAN,2007-12-20T22:43:00,Thalassiothrix antarctica,23.3333,1.82
cpr,145_14,HOAN,2007-12-20T23:04:00,Corethron spp.,6.6667,1.78
cpr,145_14,HOAN,2007-12-20T23:04:00,Thalassiothrix antarctica,23.3333,1.78
cpr,145_15,HOAN,2007-12-20T23:25:00,Corethron spp.,3.3333,1.85
cpr,145_15,HOAN,2007-12-20T23:25:00,Dictyocha speculum,3.3333,1.85
cpr,145_15,HOAN,2007-12-20T23:25:00,Thalassiothrix antarctica,46.6667,1.85
cpr,145_16,HOAN,2007-12-20T23:47:00,Dictyocha speculum,3.3333,1.85
cpr,145_16,HOAN,2007-12-20T23:47:00,Thalassiothrix antarctica,40,1.85
cpr,145_16,HOAN,2007-12-20T23:47:00,Trichotoxon reinboldii,33.3333,1.85
cpr,145_17,HOAN,2007-12-21T00:08:00,Corethron spp.,3.3333,1.71
cpr,145_17,HOAN,2007-12-21T00:08:00,Dictyocha speculum,3.3333,1.71
cpr,145_17,HOAN,2007-12-21T00:08:00,Leptocylindrus mediterraneus,6.6667,1.71
cpr,145_17,HOAN,2007-12-21T00:08:00,Thalassiothrix antarctica,20,1.71
cpr,145_17,HOAN,2007-12-21T00:08:00,Trichotoxon reinboldii,10,1.71
cpr,145_18,HOAN,2007-12-21T00:38:00,Corethron spp.,3.3333,1.6
cpr,145_18,HOAN,2007-12-21T00:38:00,Leptocylindrus mediterraneus,3.3333,1.6
cpr,145_18,HOAN,2007-12-21T00:38:00,Thalassiothrix antarctica,23.3333,1.6
cpr,145_18,HOAN,2007-12-21T00:38:00,Trichotoxon reinboldii,20,1.6
cpr,145_19,HOAN,2007-12-21T01:12:00,Corethron spp.,6.6667,1.62
cpr,145_19,HOAN,2007-12-21T01:12:00,Dictyocha speculum,13.3333,1.62
cpr,145_19,HOAN,2007-12-21T01:12:00,Thalassiothrix antarctica,40,1.62
cpr,145_19,HOAN,2007-12-21T01:12:00,Trichotoxon reinboldii,33.3333,1.62
cpr,145_2,HOAN,2007-12-20T18:24:00,Thalassiothrix antarctica,10,2.27
cpr,145_2,HOAN,2007-12-20T18:24:00,Trichotoxon reinboldii,3.3333,2.27
cpr,145_20,HOAN,2007-12-21T01:45:00,Thalassiothrix antarctica,40,1.78
cpr,145_20,HOAN,2007-12-21T01:45:00,Trichotoxon reinboldii,3.3333,1.78
cpr,145_21,HOAN,2007-12-21T02:18:00,Dictyocha speculum,3.3333,1.89
cpr,145_21,HOAN,2007-12-21T02:18:00,Thalassiothrix antarctica,33.3333,1.89
cpr,145_21,HOAN,2007-12-21T02:18:00,Trichotoxon reinboldii,23.3333,1.89
cpr,145_22,HOAN,2007-12-21T02:46:00,Asteromphalus hookeri,3.3333,1.86
cpr,145_22,HOAN,2007-12-21T02:46:00,Thalassiothrix antarctica,30,1.86
cpr,145_23,HOAN,2007-12-21T03:08:00,Chaetoceros dichaetus,3.3333,1.92
